IUPAC,PNA 0.1ug/ml,PNA 1ug/ml,PNA 10ug/ml,PNA 100ug/ml
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,3.895939907,6.4921171829999995,3.79781369,9.944739183
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,10.81734558,7.87423132,5.468935501,16.88439752
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,17.14132606,14.02379869,36.16956395,95.28351716
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,15.87393375,12.17336929,6.63490904,5.486285944
Man(b1-4)GlcNAc(b1-Sp0,10.83635178,5.508028099,1.218446817,17.99609322
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.157248144,14.77418583,13.23784688,7.709224817999999
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,10.96922675,7.9496829579999995,3.4406021769999997,11.93429334
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,9.909500706000001,2.629890797,5.886236812000001,5.173483105
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,10.97508597,4.1175967060000005,7.463182871,6.905431861
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,11.32332338,16.64657539,9.926627254,4.5122391230000005
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,11.74050653,6.162454946,2.320486675,8.126564598
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,8.630536236000001,10.64715495,3.2936462260000003,15.49707218
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,2.875539491,8.668178843,5.6625823010000005,29.70418949
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,13.65664269,14.36585762,6.200398101,38.182580200000004
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,2.903529937,4.521596957,8.040732118,1.553339781
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.498801683,12.96004027,3.752334352,19.070420300000002
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,2.4917332009999997,8.663487601,4.0355269210000015,12.44185229
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.55812766,16.79507629,11.05373536,2.70284561
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,4.046268777,5.5299761929999995,14.00755746,14.76613969
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,18.02635442,6.3287389670000005,8.346896967000001,5.070479681
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,79.69668621,13.90406919,0.8977529259999999,328.45160510000005
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.684373692000001,6.614607199,5.9280682239999996,14.04012348
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,10.03368583,16.78022485,2.604263829,10.94362008
Neu5Ac(a2-3)GalNAc(a1-Sp8,5.321296181,6.863917381,2.8902349139999997,9.815967253
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,8.07521509,14.22591959,1.5780667130000001,5.559691302999999
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,15.54291137,10.0153898,12.26766631,9.906878035
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,9.772283728,6.70618084,4.966094088,10.75460654
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.41754896,9.052220145,3.0366522469999997,11.77448297
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,4.777378519,15.19710963,8.0217926,22.97390131
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,7.774501514,6.266234788999999,5.973202799,5.001897569
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,9.026116204,3.033691047,2.574411678,10.79496802
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,21.37944175,2.530923013,4.737083189,22.61139938
Neu5Ac(a2-3)Gal(b1-Sp8,13.72653164,6.684582774,19.68608254,4.011366822
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,19.95873397,6.380443336,3.653209687,17.84785393
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.32334183,8.344135778,6.253416981,11.14121813
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,12.62172992,6.010276405,9.235711625,6.884579129
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,19.29284259,6.769608315,3.6075457280000003,9.474374739
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,8.062480277999999,12.66181254,5.070547236,12.21886767
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.7768780489999996,18.36430729,6.913508926,8.873755179
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,11.18554027,9.222889046,4.665937317,7.162023947000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.93067387,9.032041702999999,2.42657519,6.357592905
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.111181951,12.57849723,2.45185357,4.4601375260000005
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.135958202,5.572434983,1.004896207,2.646297884
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,8.453401143999999,7.6888128239999975,3.056794571,9.739710048
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.960211342000001,9.22925736,4.874607043,22.17300007
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.333094507999999,9.239898752,0.260108817,6.16441047
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,20.70212522,4.480279883,6.920550477000001,11.86708232
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,4.784514842,10.67541743,4.54687364,4.317378573
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.9309706580000001,9.863709487000001,6.406428764,30.501095899999996
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,6.9202990920000005,13.64971043,20.09581799,10.22101668
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,14.46457462,6.818827783,15.50672457,2.852792004
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,4.99130491,13.74786414,5.615032424,6.164935665
Neu5Ac(a2-6)GalNAc(a1-Sp8,7.0412321129999995,6.598147461,3.976591501,6.544627445
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,8.999340323,9.04125492,6.218587369,70.64084955
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,21.4583943,5.560546385,1.9390121530000002,16.58179859
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,7.013938415,8.77027596,7.926923325,5.102286272
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,9.798554607,8.479923526,7.099417175,2.9801423419999997
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.7468185,17.940699300000006,5.19047456,8.757174598999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.507928509,15.96443255,3.6932798310000003,11.32949397
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,7.919916664,22.08554226,16.75337064,6.769746767000001
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,23.08181296,13.72346235,11.34205483,10.06313176
Neu5Ac(a2-6)Gal(b1-Sp8,16.26186833,5.868454158,13.18321045,8.15323623
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,5.8663546339999995,10.85155008,6.714998725,3.4833738569999997
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,3.431469665,4.914489391,2.20531536,3.446986794
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,9.372687153,5.372914463,8.827877493999999,3.108168455
Neu5Ac(b2-6)GalNAc(a1-Sp8,7.679019331,7.349691287000001,10.49482875,12.28848074
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,4.242108643,1.4468351169999998,2.386259095,9.210103282
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,17.26568879,1.385779874,16.79402296,4.767948426
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,3.724195305,4.6653880160000005,0.924227549,4.237871962
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.384370196,4.195405933,10.13232642,4.348356245
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,8.4657856,17.32332293,5.27400867,18.17722967
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,16.83787126,9.43991019,4.756114773999999,5.331995393
Neu5Gc(a2-6)GalNAc(a1-Sp0,4.439007902,9.60696192,10.64851584,2.296465885
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,5.381925557000001,7.1427883,8.357376149,1.83488038
Neu5Gc(a1-Sp8,6.177013089,11.25643277,1.9903880330000001,5.911232768
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,8.883086071000001,256.83235010000004,1008.120287,516.0620369
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.354552481,9.465976847,9.532890026,4.954250743
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,4.5298522210000005,18.68898509,8.904137279,12.79135012
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,3.074050088,6.199736075,27.68770114,15.13090211
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.542021088,8.020730773,9.039881055,9.495513463
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.333128325,10.61469079,11.64944677,16.43108883
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.652941103,4.727698408,4.0234144039999995,11.49928264
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.7441126319999998,8.65761026,2.701699011,7.832712767
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,11.28996717,9.280905489,12.71700129,3.369605177
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,13.12908992,2.687961679,1.5507993569999998,2.8193440969999997
(6P)Glc(b1-Sp10,8.480836602,2.463111847,5.378800936,2.863574453
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,9.756576427,13.00734544,16.56800338,55.35824242
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,21.68351577,17.69259625,44.08674317,407.4683451
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.007737325,8.199049906,5.843503429,38.29418916
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,6.506704997999999,13.77869657,6.743174712999999,13.64469101
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,5.5707667160000005,8.910310294,5.344311483,37.47625472
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,11.35872695,5.78376997,1.063740562,19.6422188
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,10.88600572,21.396163199999997,3.0247434810000002,29.57726477
GalNAc(b1-3)Gal(b1-Sp8,3.565136737,4.7428997630000005,3.826683035,6.070955412999999
GlcA(b1-3)GlcNAc(b1-Sp8,7.303696637000001,7.1718564160000025,4.810477724,7.233198507999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.796983083999999,4.997850476,11.33976168,15.38201405
GlcNAc(b1-3)Ma(n1-Sp10,5.676694611,4.038038215,5.4392412189999995,16.75679538
GlcNAc(b1-4)GlcNAc(b1-Sp10,13.1098893,9.031198301,4.808838582,23.77499946
GlcNAc(b1-4)GlcNAc(b1-Sp12,12.29019824,10.64278757,11.68237178,53.70474037
MurNAc(b1-4)GlcNAc(b1-Sp10,17.10610979,4.930682332,7.947135372000001,21.90541694
Man(a1-6)Man(b1-Sp10,26.72495556,5.822052805,6.502151126,18.90031459
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,6.194558627999999,9.762449356,20.68659881,8.806897735
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.283670714,5.7013365810000005,0.563943865,7.678739142
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,24.00978167,13.68062975,2.7281144860000004,11.749243199999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,7.152118692999999,4.0509228560000015,9.204456752,3.6344708160000003
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.750932521,15.88777447,4.059106019,8.273671957000001
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.7088251010000004,21.93586676,3.337997003,1.181020433
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.819779326,12.45721006,7.391293652000001,5.8803555360000015
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,9.769413243999999,5.4482216810000015,3.224621796,14.14190009
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,5.439848445,2.143893929,4.02829234,5.392217082999999
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,10.11034505,9.40689244,3.724973083,9.142406042000001
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,11.24632857,11.12160756,12.43331401,185.5046243
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.13445461,1.603605856,10.64188982,22.20890642
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.5173406069999995,6.360409397000001,11.46630128,16.1768759
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,11.48701889,8.316909658,1.954219282,5.005163099
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",6.708571212000001,8.01913333,4.861714836,24.02591343
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",4.008649292,1.7366571919999998,6.588494277000001,11.11635728
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,1.708048596,4.587658907,4.523670376,10.92042721
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,2.903886197,4.6507798860000005,13.51377209,9.562833948
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.4964974,10.85906758,4.485949777,0.865927795
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,21.72559683,13.51411776,9.615638052000001,22.92053082
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.9262412789999996,7.627136126,10.05463557,7.351363506
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.561363435,3.393263761,4.791937302,23.41821528
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,19.82215584,9.590314671,15.53788451,25.02728906
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,11.18505616,11.01639765,3.391484691,34.53948611
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.763409788,6.42765849,17.92925061,40.78622462
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,8.409008321,5.06542845,5.185913294,42.23187521
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,20.90165223,13.147447,4.85464809,19.61982465
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.017585781,7.042518997,4.274304155,24.45360096
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,20.48948364,18.66400212,9.579925795,41.86841924
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,22.49621612,9.918936358,8.922211446,71.64281724
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,7.000106146,4.9483831480000005,6.4286721610000015,46.21382826
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,8.835653104,4.944559948,13.71376198,25.25891816
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.913884457,10.38752271,7.36323424,2.613824474
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,10.87430768,15.38277289,8.855893608999999,44.38913906
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.653945846,14.04664707,6.0316811239999994,18.12889297
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.7810355289999995,5.743970225,3.22123645,30.11901148
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.5405355480000003,8.822774466,4.099073013,12.31029577
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.072862075,2.075749554,17.6359563,3.289705878
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,21.20618865,7.74791371,4.126926836,11.35237308
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,3.581075415,5.322297029,16.13898464,11.322848599999999
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,7.055045269,12.36348018,9.769915399,14.50243299
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.911581276,9.924482817000001,10.77773699,59.35701122
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,21.84041652,7.746595747000001,11.78309274,25.74572609
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,20.23034093,26.99201938,6.4991140110000005,16.13669371
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,6.709085224,6.086445961,6.719232262,13.330450699999998
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,7.026378304,16.07363603,6.413762069,33.43688311
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.677099035,5.015259855,7.394149504,50.66821325
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,10.78354948,7.971189811,20.58766657,83.8136371
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,27.60374679,7.7511463260000015,6.618410458,29.18366571
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,10.99181485,15.24611848,15.30246809,14.34526255
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.620481586,4.096809553,3.4251087589999996,23.03487453
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,25.68800595,9.646090463,16.06257909,68.10472846
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,11.09786602,10.55873911,14.72817842,101.3574301
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,4.798070587,11.22906308,4.93380926,27.72592172
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,11.12217374,5.071483311000001,13.35446907,11.79439425
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,8.643177948,18.141768300000006,7.088459163,20.13162778
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,5.910405896,7.014737676,1.427508116,22.27164104
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,5.735362039,3.861879969,7.314375277000001,18.38655012
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,40.97939623,14.91069294,6.266701948,76.52842876
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,12.9423683,3.472325978,7.649425278,54.62405036
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,3.573449727,7.4296446289999984,12.8457108,18.68161997
