glycans,AAA actual,AAA predicted,AAL actual,AAL predicted,ABA actual,ABA predicted,ACL actual,ACL predicted,AIA actual,AIA predicted,AMA actual,AMA predicted,AOL actual,AOL predicted,BPL actual,BPL predicted,CAA actual,CAA predicted,CAL actual,CAL predicted,CFL actual,CFL predicted,CTB actual,CTB predicted,ConA actual,ConA predicted,DBA actual,DBA predicted,DSL actual,DSL predicted,ECL actual,ECL predicted,EEL actual,EEL predicted,G3C actual,G3C predicted,GNL actual,GNL predicted,GSL actual,GSL predicted,HAA actual,HAA predicted,HHA actual,HHA predicted,HPA actual,HPA predicted,LCA actual,LCA predicted,LEL actual,LEL predicted,LFA actual,LFA predicted,LTL actual,LTL predicted,MAL actual,MAL predicted,MNA actual,MNA predicted,MOA actual,MOA predicted,MPL actual,MPL predicted,NPL actual,NPL predicted,PNA actual,PNA predicted,PSA actual,PSA predicted,PSL actual,PSL predicted,PTL actual,PTL predicted,RCA actual,RCA predicted,RPA actual,RPA predicted,SBA actual,SBA predicted,SJA actual,SJA predicted,SNA actual,SNA predicted,STA actual,STA predicted,TJA actual,TJA predicted,TL actual,TL predicted,UDA actual,UDA predicted,UEA actual,UEA predicted,VGA actual,VGA predicted,VVL actual,VVL predicted,WFL actual,WFL predicted,WGA actual,WGA predicted
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,2.4232292,4.20029,32.07645,14.071144,2.5244796,2.0103445,1.0,0.0,1.0,0.0,2.4327962,1.0205107,26.225637,13.602605,28.69813,9.528896,1.6425066,3.9804704,1.5100547,5.7474456,2.9980514,0.0,4.538729,4.2061405,6.116903,6.6528873,2.114652,1.942867,1.4672456,1.3434747,1.0,0.0,2.3696897,4.706112,3.1912284,1.9952409,2.0315135,0.42786214,1.3415521,4.323777,1.0,0.0,2.081104,0.0,2.5302758,0.0,1.0693101,0.0,3.0130193,4.057311,3.1673121,3.1985703,2.008681,3.3119178,8.198143,1.5858955,1.0,2.5132713,1.9529912,0.0,4.214839,0.0,3.041155,0.9476327,1.0,0.0,2.0926254,0.0,1.6815331,2.404251,1.9522853,0.0,22.831314,17.5041,1.6213734,2.4938052,1.0,0.0,1.0,2.1565964,12.099943,6.013866,4.671507,4.593628,2.3894837,3.7596722,1.3900614,0.0,1.3583299,1.5279305,1.0,0.0,4.4019337,3.9482565,1.0,0.0,1.0,4.4839234,18.562262,7.8353443
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,4.5074973,2.9145396,32.57931,19.0221,3.5198815,5.5658917,2.3878846,0.0,5.8604984,0.0,4.099213,1.2592446,26.113985,17.270275,2.285423,0.0,3.0811183,0.40304086,4.4749174,0.0,13.826129,6.0721316,5.7489414,5.2287455,9.974536,1.0642357,3.8967698,3.8748727,2.5816696,2.3243637,7.6626644,4.156072,7.1536055,4.692198,3.6264887,2.9010656,2.2641723,1.1954395,3.4374866,0.0,2.8401155,0.0,2.8791337,1.6085992,1.0,0.0,4.034335,0.0,5.9280667,11.374037,4.6457453,2.9284236,2.808071,3.3063564,1.0,1.5100012,1.0,0.43020356,16.03213,0.0,7.0738373,6.937435,4.4409633,1.2116262,2.1748514,0.0,4.871693,0.0,1.5350947,0.0,2.9373267,1.5904043,21.46479,7.506251,3.4092777,0.9291444,1.0,0.0,4.63566,1.9854853,3.3499103,0.0,11.321777,11.6491,3.7434998,0.0,1.5347269,0.0,3.263135,4.0313325,34.31982,13.035311,8.378463,3.0921226,5.9104776,0.0,4.1210327,0.0,17.960054,12.599266
Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,2.6771028,2.6785164,3.9698277,0.0,3.1852775,4.3820944,1.0,0.0,1.0,0.0,2.0264122,2.6963642,2.5940409,0.3828199,22.219156,0.31914067,2.055829,0.0,2.3312972,0.0,35.155403,30.898277,5.781693,3.594388,9.212725,3.8748474,1.2429847,2.8652143,3.6377761,7.587528,1.0,0.0,7.5848136,7.106764,3.7050395,6.0745616,1.3510007,2.046808,22.55231,20.221373,1.0,0.0,1.7046642,1.5486679,1.0,0.0,3.0575564,1.3328207,15.889396,18.390188,5.0231647,4.4473276,1.0,1.4394691,5.5808554,3.6355524,1.0,2.0829334,33.658703,33.542778,2.4034946,2.7356007,2.4558446,2.7601147,2.0450227,0.0,3.6762886,0.857008,2.400755,0.82751334,1.4718413,3.0921826,25.077335,28.563898,1.0,1.5597818,1.0,3.3383145,2.096009,0.42106485,1.0,0.0,18.141815,16.601313,4.723078,2.3583405,1.0,0.0,3.183365,6.3115215,1.0,0.0,4.145078,5.026444,1.2213483,0.0,3.8214793,0.0,22.477877,19.431026
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-Sp0,4.4324665,1.7689371,8.127447,19.199068,3.6876266,4.112354,1.0,2.1552334,1.0,0.0,1.335113,4.9196515,8.748412,16.760014,4.292204,11.206816,1.82973,4.012009,3.0226316,5.167823,4.3944616,4.9562244,3.6077259,5.646273,2.883767,8.479808,1.0,1.997411,1.0,0.0,1.6227068,0.0,2.5359914,3.4263444,2.696533,1.4451357,1.0,2.2575336,1.0,0.0,2.2440848,0.0,1.5066372,2.5029392,1.0,0.0,2.7659307,3.8883505,3.0323029,0.0,3.1808097,4.120681,1.7428936,3.7043884,1.0,3.325263,3.0651217,3.1636071,1.4798148,2.1852727,2.3234417,3.9388618,2.821452,3.94114,2.831024,0.0,2.4661012,3.5435169,1.0,0.0,2.2051566,0.0,4.0589223,11.768562,3.305145,1.4451665,1.0,0.0,3.0856798,1.548181,1.0,3.5854888,1.6498836,2.6067624,2.9428382,3.2183723,1.0,1.8178542,1.0,3.0615153,1.0,0.0,3.4602106,4.4809084,1.4113659,0.0,2.2311294,0.0,6.8091626,0.0
Fuc(a1-2)(6S)Gal(b1-3)GlcNAc(b1-Sp0,2.944525,3.7484074,31.742535,32.160866,2.9626565,4.3053737,1.0,0.0,1.0,0.0,2.4215834,2.278371,24.811344,26.883978,1.0,0.0,1.441504,3.4190307,2.5090446,4.9472485,1.0,1.4544625,4.6587987,6.6043787,1.0,4.8690634,5.3735776,4.053164,1.0,0.0,1.0,0.0,1.548865,4.799462,2.1114755,2.8375707,1.0,1.2949253,1.0,0.0,1.0,0.0,1.7449076,1.2341392,10.861986,3.102998,2.7300317,2.4961882,2.0626445,0.0,3.3133967,4.67656,1.3410195,4.1762533,1.0,4.9556756,1.0,0.6028619,1.5125976,1.1750083,3.3605223,5.0281096,5.0682645,1.9809221,2.2588491,0.0,1.0,2.8455825,1.0,2.441328,1.0,0.0,29.873165,20.50496,1.0,2.398734,7.342129,0.0,1.8472152,1.9663285,9.893283,12.14599,3.0476809,1.9881508,3.861405,5.801991,1.0,1.1676178,2.944276,1.9148364,1.0,8.067429,2.4219642,4.301032,2.5247371,0.0,1.9335144,0.0,4.523978,1.4980111
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,3.0339875,5.5369744,1.6356733,14.58768,4.4449525,5.0962896,1.969983,0.0,1.0,0.0,2.1676924,5.2894735,2.660688,12.5447,1.0,3.6004915,1.0,2.671348,3.1032925,4.3089333,4.534545,27.342651,4.055013,5.792621,4.262748,3.8675895,1.9356652,1.9858152,1.2266437,3.0343843,2.9798942,0.0,1.0,14.391737,2.7201521,11.473476,1.0,2.6376855,2.7532513,15.065685,1.0,0.0,2.666577,2.6488662,2.1048338,0.0,1.951791,0.0,1.640391,3.5198624,3.5838156,3.6532269,2.2396395,3.9950833,1.0,3.034041,1.0,2.6746593,2.3974018,26.946253,1.0,8.472111,2.6475532,3.8685122,2.9644043,0.0,1.5072464,0.0,1.2898219,2.0834522,1.64654,14.882324,5.606497,26.611248,1.9075805,1.7645241,1.0,0.0,2.2410111,0.0,1.0,0.0,2.9915698,6.7500153,3.144471,4.1199107,1.0,0.0,2.0310974,2.8210168,1.0,0.0,2.6362753,4.215863,1.6509361,0.0,2.0968359,0.0,3.9720774,9.44319
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,4.6022687,2.912815,5.3078723,25.677158,4.550225,3.660437,1.0,0.0,1.0,0.0,2.4643638,3.3757153,12.265271,21.768042,2.6818802,0.0,3.1906104,0.79019713,1.9789904,0.220101,4.331991,8.791632,5.373316,5.712438,1.0,5.771698,1.8718591,4.6756744,2.0520918,0.0,1.0,2.825439,1.1204906,4.951474,2.1128595,4.287016,1.0,1.9965088,1.0,2.482892,1.0,0.0,1.8809924,1.8167199,1.0,2.32059,2.6883438,3.4529026,3.1384418,0.0,3.4816723,3.9031162,1.7043287,3.1468136,1.0,0.6426244,1.0,2.1008282,2.136751,6.8346114,2.897369,6.3163404,2.706259,2.9020872,1.9715171,0.0,1.0,2.108082,1.7033556,0.0,2.4214869,3.3661175,5.509317,12.480472,2.5689995,1.5137001,1.0,1.1595486,1.9602702,2.255201,1.0,0.9205756,3.7333024,3.9941397,2.9571884,0.25099173,1.0,1.9478799,2.4364307,2.1082304,1.0,21.681458,1.0,3.199833,1.7449049,0.0,2.775098,0.0,3.3473923,4.948363
Fuc(a1-2)Gal(b1-3)(6S)GlcNAc(b1-Sp0,3.6750345,2.0702658,30.772259,27.560781,8.088053,3.8139753,2.5610566,0.0,5.4172397,0.0,1.0981097,1.5409198,25.817476,24.043215,3.3867195,2.9900928,3.757371,3.2053952,3.2996702,3.0220795,8.901861,0.3787346,3.6463516,6.067268,5.1961393,4.291755,2.670794,2.9305758,1.0,0.0,1.0,0.74255455,4.4626913,4.729665,3.6426003,3.690894,2.237526,1.7239795,1.0,0.0,2.0456202,0.0,2.9100218,1.2122395,11.736819,0.0,1.4341233,2.2109962,2.7176225,5.9743648,3.773611,4.023404,1.0,3.0427723,1.0,1.625234,2.6447577,1.9597292,2.6693306,0.0,8.387025,0.89450574,4.021241,2.3161132,5.192933,0.0,2.7214546,1.7089381,1.0,1.1131136,2.3825264,1.4963156,8.959436,18.354836,2.668012,3.6921003,1.0,0.0,3.1774876,0.0,1.0,5.340846,3.0306542,6.6064463,4.7560887,3.3434658,1.1831797,0.0,2.9045637,2.8876548,1.0,3.0949678,3.560078,3.6214545,3.723951,0.0,2.429291,0.8060882,3.3170393,8.451709
Fuc(a1-2)(6S)Gal(b1-3)(6S)GlcNAc(b1-Sp0,3.3614001,2.4595113,32.214073,30.015835,6.3251553,2.1785195,3.1436152,0.0,4.1955147,0.0,3.679414,0.56421834,28.424389,25.85003,2.8291626,4.712718,1.0,2.0978591,3.9642773,2.3529136,1.0,0.5211022,6.4162035,6.847947,4.11098,4.5261707,1.6177834,4.0944233,2.3490927,0.0,1.0,2.061804,1.4534243,4.3397503,2.6697505,3.5906029,1.6639346,1.3559501,3.0899248,0.0,1.0,0.0,1.0,1.074648,8.161828,2.0234685,3.6665459,2.7598112,3.5030518,0.0,5.6496086,4.4043303,1.6923329,4.532093,10.511238,1.2825017,2.3376064,0.961468,3.407052,0.0,8.370302,3.269643,3.7598839,1.9413549,4.641003,0.0,3.7065418,2.9453564,1.0,4.9622955,2.0676818,1.6202438,32.693005,0.0,4.0314994,2.2832885,1.0,0.0,2.6484458,2.5490427,12.21076,11.8401785,3.7579358,3.3818922,3.5960393,7.074084,1.0,0.2719916,3.1495867,2.0764732,1.0,0.7011945,3.8721032,3.8952732,6.045234,0.0,2.9131713,0.9393525,7.6561303,2.8768423
Neu5Ac(a2-6)GalNAc(b1-4)(6S)GlcNAc(b1-Sp8,2.8697338,11.453512,1.0,0.0,3.3439147,3.0162766,1.0,0.0,1.0,0.0,1.0,4.329967,7.017893,1.3982892,1.0,0.0,1.5362043,3.7650828,1.3107685,2.6083446,3.2142987,0.0,3.9663744,3.5027022,1.0,4.0386376,1.0,1.2934031,1.0,1.5191331,1.3705188,0.0,1.4931315,1.9387197,4.390512,2.8481648,1.0,1.0585331,1.0,0.0,1.0,0.0,3.0674312,0.9906795,1.0,0.0,2.6919916,0.0,3.1420028,12.771867,3.7753944,4.312922,1.0,1.651814,1.0,10.810707,1.0,4.3627563,6.5457006,0.0,1.0,0.0,2.0575745,3.0410986,1.8827995,3.559044,1.0,0.0,3.2756884,19.59197,2.3693023,0.0,28.35255,28.517113,3.051129,1.2201478,1.0,0.0,2.977299,2.3399866,34.6545,29.646585,6.5564895,11.261125,4.955664,19.314106,1.0,1.8273267,1.643991,7.8301353,1.0,8.591938,1.6016682,3.279285,4.5869803,0.0,20.131569,0.0,24.848795,23.599937
GalNAc(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,1.0,8.285212,33.18556,38.13651,2.031055,3.4758034,19.179825,13.368931,1.0,0.0,1.0,1.9435759,26.551865,30.616207,29.176863,25.80589,1.0,1.9781988,1.0,1.0617416,3.8196929,1.8605735,3.7513008,3.8069663,1.0,3.0103078,1.988703,5.6110835,1.0,0.7592095,1.0,4.057505,1.0,0.0,3.4525607,2.5802453,1.0,0.79747516,18.293875,0.0,1.0,0.0,1.7480632,0.5730034,1.0,0.0,1.0,0.0,3.1671286,8.905771,3.4115324,3.238887,1.5163543,4.7846146,9.073325,1.7418947,2.4691994,1.5516437,3.9946423,0.0,9.792683,3.1161563,1.1530042,2.2912703,1.0,0.0,1.0,0.0,2.5214567,0.0,2.059211,2.633162,3.222554,11.124806,1.0,2.6361952,1.0,8.931989,1.8176934,0.0,1.0,0.0,8.08365,8.906297,2.6718264,0.0,1.0,0.0,3.6129305,2.2742815,1.0,8.709019,4.8331447,3.8620877,5.2976956,9.410591,20.966623,14.673346,22.648504,20.68787
(3S)GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.7970682,6.83659,32.69128,33.11433,2.3568099,2.9110491,31.633253,8.848303,1.0,0.0,2.1214302,3.2345715,26.417038,25.961937,1.0,3.2243662,1.2165587,0.0,1.0,0.0,4.773373,7.0725427,5.0307655,3.2153194,5.372975,2.6408474,1.0,2.3034053,1.0,3.867988,1.0,0.0,1.4413517,0.0,2.2902105,2.7043114,1.0,1.0686635,1.0,5.2224135,1.0,1.1120529,1.0,2.0004253,1.0,3.6359968,1.0,4.2911263,3.2049298,6.8331428,3.8225346,3.882935,2.4315932,4.8886003,1.0,9.115087,2.7056215,3.5157228,1.0,0.0,10.00578,6.90828,1.0,2.4984837,1.0,0.0,1.9112513,2.8603134,1.0,0.0,1.386633,3.239988,2.6859813,0.0,1.1738256,2.6619608,1.0,0.0,1.0,0.25213206,1.0,0.0,2.795053,8.437426,2.6362538,0.0,1.0,0.0,1.0,4.64138,1.0,0.0,2.4921849,3.1383939,1.0,0.0,1.0,0.0,6.163042,20.62962
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]GalNAc(a1-Sp14,3.8290155,5.8633394,4.786151,34.982304,3.3838952,7.1130853,2.594426,6.48376,4.9659634,0.0,3.589202,2.482311,17.396843,29.399067,23.084255,1.955914,1.5098865,2.0568733,1.0,3.5366404,12.437169,11.530228,5.4628677,7.0352073,10.33956,4.9374,3.4769893,2.6903815,1.5025992,0.0,2.5134594,0.6389594,3.2148294,7.4135094,3.1542733,4.3926544,1.0,1.9296784,1.64879,2.39465,1.0,0.0,2.3251662,2.459052,3.3257263,2.160143,3.4024975,0.6367358,2.9955535,0.0,3.6370292,3.917286,3.6034367,3.8982756,1.0,3.5763063,1.4387919,1.5878725,1.5711395,0.0,6.1228585,8.47002,3.405906,3.4141097,4.3474927,0.0,4.5009785,1.3801816,1.0,0.0,3.0307631,2.9919395,22.163607,13.412338,3.6142414,0.95135784,1.0,0.0,3.6545799,5.579995,2.9710407,0.0,3.1234443,1.5676769,3.339976,1.3124142,2.0892725,0.0,3.2400763,0.27759528,1.0,4.638709,7.3641977,3.0192218,2.5135334,0.0,23.79095,0.0,5.6556478,4.6939716
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-6)GalNAc(a1-Sp14,1.0,3.0909352,1.0,0.0,2.6193624,4.409942,1.0,0.0,1.0,1.7755228,1.3212627,3.1067848,3.635316,0.78608257,1.1300856,0.604336,1.0,3.4930372,2.0822463,6.6027255,33.260998,28.36168,1.0,5.2565827,1.0,4.2502284,1.0,4.899667,1.0,0.0,1.0,0.0,1.0,2.8841767,7.61319,7.52964,1.0,2.672741,1.0,8.6709,9.230319,21.373669,1.0,2.7686439,1.6416072,9.257979,1.1901332,0.0,2.4822907,0.0,3.6677847,4.175024,1.0,2.1337414,1.0,1.1373616,1.0,3.1264904,2.1008482,0.36002088,1.9094291,5.419071,1.9790288,3.4755888,1.0,0.0,1.0,0.0,2.5427797,0.0,27.2121,24.227459,2.9315374,9.39336,2.599064,1.638862,1.0,6.983918,2.5039284,0.0,1.0,0.0,3.254483,0.0,1.7452443,0.0,1.0,0.0,1.7665532,0.0,1.0,0.0,2.5827756,3.5261042,1.8484696,5.949822,2.13722,10.022631,4.2967753,9.724533
GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(a1-Sp21,3.560131,5.483367,31.036373,14.314646,3.0023084,8.068975,1.0,8.613943,1.0,0.0,4.831443,0.0,26.090105,11.947222,9.0343485,10.036716,1.0,0.0,1.0,0.0,9.161879,4.6020026,3.7134748,2.6927936,1.8688575,4.218114,1.0,0.1841662,25.684244,17.286394,2.0782719,3.9213243,1.0,0.56601965,1.8927866,0.9581318,1.0,0.0,7.6504445,0.0,1.480374,1.0828136,1.0,0.9589815,3.1334796,1.5438273,1.0,3.6089387,3.5527039,3.1553597,4.6107283,3.5029192,1.0,2.0710406,1.0,0.0,2.891796,8.254835,1.3080126,0.0,1.1382483,1.5847162,1.6672419,0.0,2.4883108,1.7235069,2.0543334,2.9049816,2.6374283,0.0,1.0,3.4826674,3.9616172,0.0,26.201208,21.044727,1.0,0.0,1.0,0.0,1.0,0.0,5.552888,4.148606,1.7748641,0.56716704,1.0,0.0,2.1845386,0.87250763,1.0,0.0,1.4795864,2.030719,1.4855049,0.0,4.936383,8.154469,10.717287,26.04697
Gal(b1-3)GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.075568,0.70579576,1.0,0.0,2.6018934,6.7137594,1.0,0.0,1.0,1.4532647,1.0,0.0,1.3771503,0.0,25.263433,20.997503,1.0,1.5895118,1.0,0.0,35.955322,22.474272,5.722236,3.4929068,1.0,0.9791032,1.0,2.0983074,13.682639,3.352705,1.0,2.086339,1.0,0.25271523,3.6233253,8.276578,1.0,0.9355059,1.0,0.0,12.1818285,0.0,1.0,2.4986935,1.0,0.0,4.537351,0.0,30.633755,18.56107,4.6823974,4.3842,1.5594771,2.2810125,1.0,1.6543055,1.0,0.0,2.2608676,0.0,1.0725508,6.209828,1.0,1.1389532,3.2052608,1.7238419,1.5275145,0.0,2.5553024,0.0,2.74482,2.9881957,28.51337,30.808527,1.0,0.2962531,12.784305,1.3077705,2.7383463,4.012138,1.0,0.0,27.248415,17.150501,1.0,0.0,1.0,0.0,12.300495,7.0150156,1.0,0.0,3.664197,4.082448,1.2915378,0.0,26.19167,27.378206,16.843336,17.414656
Gal(b1-3)(6S)GlcNAc(b1-Sp8,2.4650388,3.260538,1.0,3.3898163,1.3843017,1.1308138,1.0,0.0,1.0,0.0,1.9742447,1.074582,2.2811694,5.0468926,24.273907,14.426979,1.0,1.8883928,1.0,0.9971398,4.307543,12.913999,5.294453,4.8651404,1.0,1.898315,1.3588355,1.6437552,1.0,0.10796279,2.4370313,2.351234,1.0,0.55865717,2.8522513,3.425632,1.0,1.6530149,1.0,0.0,1.0,0.0,1.0,1.772157,1.0,0.0,1.0,0.0,1.0,3.7310483,4.1357455,4.2811403,1.5401877,2.617505,1.0,6.3831196,1.0,2.3587706,1.5168653,0.0,1.5756872,2.318161,1.4993664,2.541855,1.6630011,0.0,3.2055364,0.023572206,1.4029952,0.0,2.282005,0.0,19.034586,30.960724,1.4619621,2.3151128,1.0,4.056545,1.0,2.4449975,3.8411896,0.0,1.3831178,4.706639,2.272071,0.78500164,1.0,0.4361267,1.0,2.7955232,1.0,0.0,4.293334,5.138416,2.3487227,1.9740427,25.139296,23.504461,7.5348473,8.296337
(6S)(4S)GalNAc(b1-4)GlcNAc(a1-Sp8,2.3015144,12.817437,1.0,0.0,1.0,0.8258911,1.0,0.0,1.0,0.0,1.4936211,1.1602728,1.5620496,1.0718997,1.0,0.0,1.9476676,0.23086213,1.0,0.0,7.248537,0.0,1.0,2.8959024,1.0,0.18626595,1.0,2.95416,1.0,4.537965,1.0,0.0,1.0,0.0,2.3814998,0.71882737,1.0,0.5047022,1.0,0.0,1.0,0.0,1.0,0.500609,1.0,0.0,1.0,0.0,1.0955954,12.050141,4.6852303,3.5245357,2.5162501,1.8664293,1.0,9.501204,1.0,0.0,1.0,0.0,2.069232,0.72661364,1.0,2.128882,1.0,0.0,1.0,0.0,1.0,0.0,1.4660562,0.0,4.1728806,0.0,1.1618375,1.232313,1.0,0.8276923,1.0,5.472029,1.0,0.0,1.0,11.075999,1.0,0.0,1.6963966,0.0,1.0,6.549527,1.0,10.349158,1.0,2.8469324,1.4517616,4.1340537,1.0,0.0,12.285624,15.532948
(6S)GalNAc(b1-4)GlcNAc(a1-Sp8,32.122185,15.547487,1.0,0.0,2.3016465,1.7126606,1.0,0.0,1.0,1.4446579,1.0,0.7139405,2.6214375,0.0,3.9564004,8.374804,1.0,2.7079415,1.0,0.39097178,3.667725,7.8842564,1.0,2.5316532,1.0,0.0,1.0,4.248066,1.0,3.3106148,1.0,11.477392,1.0,0.0,2.971909,1.4102521,1.0,0.38524562,1.0,0.0,1.0,0.0,1.0,1.7124623,1.0,0.0,1.0,0.0,3.5770113,13.293776,3.6796675,3.779946,1.0,1.8447614,23.696701,9.006061,1.0,0.10352576,1.0,0.0,1.4384618,6.8245754,5.463701,2.660798,6.9775534,0.0,1.1782541,0.0,1.0,0.0,1.0,0.0,34.430935,17.989489,1.0,0.86430794,1.0,15.698426,4.50845,10.124328,35.442474,0.0,7.3655553,13.586422,5.160378,0.0,1.3877546,0.0,1.4092667,6.3338556,26.474768,10.285063,20.347786,4.2121563,13.493657,17.213799,11.209862,18.846283,34.278748,23.487804
(3S)GalNAc(b1-4)(3S)GlcNAc(a1-Sp8,1.0,16.152412,1.0,0.20027232,1.9195149,3.3556886,1.0,0.0,1.0,0.0,1.0,1.1046852,1.7965314,1.0680909,1.0,0.0,1.0,0.0,1.0,0.0,6.703481,2.962961,1.0,3.131937,1.0,0.1831781,1.0,4.1149764,1.0,11.722929,1.0,0.0,1.0,0.0,2.19837,5.276423,1.0,0.637606,1.0,0.0,1.0,0.62700725,1.0,1.092833,1.0,2.5468726,1.0,3.0003202,2.0774999,29.54699,4.55631,4.933328,1.8738737,1.9409599,1.0,18.565548,2.0667028,1.3282552,1.6385773,0.0,1.0,4.9972825,1.0,2.2808006,1.0,0.0,1.0,1.1979543,2.4502623,0.0,1.3726494,0.8939079,3.7102516,0.0,1.0,2.169388,1.0,0.0,1.0,8.2191105,1.0,0.0,6.163789,24.454165,2.5669105,0.0,1.0,0.0,1.0,13.503399,1.0,4.881609,2.8263144,3.3314962,2.475589,4.767494,1.4197085,0.0,4.34439,30.637627
GalNAc(b1-4)(6S)GlcNAc(a1-Sp8,25.403128,19.025063,1.0,3.4008312,3.1053212,0.0,1.0,0.0,1.0,0.0,1.3667685,0.4853784,2.7838452,4.555503,7.394629,16.843548,1.0,0.72201335,2.626394,0.0,1.0,1.6869662,1.0,3.2472668,1.0,3.0441322,21.408308,3.533054,15.418929,5.273963,28.604124,10.151873,1.0,0.0,3.284661,3.4699478,1.0,0.49719465,1.0,0.0,1.0,0.0,1.0,0.8927033,1.0,0.0,1.550787,0.0,33.165268,16.159725,4.104219,4.8271093,1.0,2.478413,1.0,17.789494,1.0,0.88828635,3.4916468,0.0,6.2860518,2.946595,4.8779473,3.6607647,6.3162622,0.0,2.603645,0.0,1.0,0.0,1.0,1.7878295,17.24216,22.407856,1.0,0.8634448,36.07077,13.434479,24.711926,10.572622,1.0,13.0322,31.968395,16.06393,1.0,0.019718051,1.0,0.0,16.002275,7.858556,13.482951,14.143837,4.7766848,6.104319,36.64385,17.829037,38.241627,22.390202,34.142597,31.530842
(3S)GalNAc(b1-4)GlcNAc(a1-Sp8,3.3486688,17.395866,1.0,0.0,2.0013719,3.4774666,1.0,2.7109761,1.0,3.6332326,1.0,0.0,2.575335,1.3826437,1.0,2.3365965,1.0,0.0,1.0,0.0,1.0,10.9080105,5.1939,2.9219022,1.0,0.7135452,1.0,5.4508905,13.427833,8.990595,1.0,4.58268,1.0,0.0,4.1787906,3.595938,1.0,0.0,1.0,0.036982536,1.0,2.736774,1.5105698,1.6379737,1.0,4.5194416,1.0,0.63515997,30.945028,20.739553,2.7646294,5.0535455,1.0,2.589877,27.258312,12.4439335,1.4911778,0.0,1.3936361,0.0,1.0,8.968184,2.2196789,2.0712008,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.2402768,6.609532,0.0,1.0,1.9133506,1.0,10.513277,1.3770317,10.69665,1.0,0.0,31.722742,18.919672,2.3865173,0.0,1.0,0.0,14.102088,9.595575,1.0,8.637877,1.0,3.6671991,1.0,14.84398,1.0,6.103151,30.677582,23.112106
(4S)GalNAc(b1-Sp10,2.651249,3.8118348,1.0,0.1708672,1.792396,3.716261,1.0,5.455832,1.0,7.83109,2.0772893,0.0,2.222947,3.330181,1.0,8.829568,2.0976295,0.0,1.5810993,0.0,3.9535613,18.098967,4.463663,3.300857,1.0,0.54167414,1.0,5.6442294,1.0,1.1090376,1.0,0.0,1.0,0.0,2.4933302,2.3301995,1.0753397,1.1293349,1.7920301,5.400543,1.0,9.697065,2.0537765,3.4744585,1.0,9.440247,1.0,3.1423476,1.0,2.5468493,3.0464942,4.6869645,1.7345912,1.9990499,1.0,2.1726992,1.1149542,1.7456707,1.5840372,0.0,9.1257925,12.750555,1.4527297,2.036163,1.0,0.0,1.0,3.4745493,2.6175647,0.0,1.573388,3.8894844,3.319223,0.0,1.0,2.3557706,1.0,14.49597,1.0,3.0801044,1.0,0.0,2.404478,4.7139306,2.3134856,0.0,1.387668,0.0,1.8892864,1.9828683,1.0,0.0,1.0,2.833963,1.4641811,15.132853,1.0,11.625901,4.129672,14.5084095
Gal(b1-4)(6P)GlcNAc(b1-Sp0,1.0,7.3419504,1.0,0.0,3.1345391,2.5787277,2.298198,0.0,1.0,0.0,2.5578725,2.4807158,2.3390696,0.8507683,1.0,7.119247,2.3013918,0.0,3.0290103,0.0,2.5099497,6.115675,2.929219,2.4919481,1.0,0.8624293,2.8730974,1.8941598,5.496412,9.261223,13.546563,12.767015,1.0,1.3877106,2.1928349,5.1519523,1.2026216,1.4444312,1.0,1.5534201,1.0,0.0,1.0,2.1601844,1.0,0.0,3.7190332,0.0,22.14044,27.040462,3.7859588,3.8135657,1.0,1.4104359,1.0,10.870913,1.0,2.905327,1.6414433,0.0,2.7738683,2.541406,2.2892377,2.8622785,2.899225,1.0496693,2.3479853,0.0,2.006067,0.0,2.2690547,0.0,33.475937,29.180735,1.0,1.1149998,1.0,3.5795636,3.0244958,4.8768015,1.0,3.0193179,17.40856,22.40371,2.619853,3.5823872,1.0,0.0,3.8641465,11.933104,1.0,0.0,4.591966,4.227949,2.3339696,0.0,25.078981,17.1455,21.875395,24.39835
